,Ticker,name,logo
595,PANI,PT Pratama Abadi Nusa Industri Tbk.,https://s3.goapi.id/logo/PANI.jpg
596,PANR,Panorama Sentrawisata Tbk,https://s3.goapi.id/logo/PANR.jpg
597,PANS,Panin Sekuritas Tbk,https://s3.goapi.id/logo/PANS.jpg
598,PBID,PT Panca Budi Idaman Tbk,https://s3.goapi.id/logo/PBID.jpg
599,PBRX,Pan Brothers Tbk,https://s3.goapi.id/logo/PBRX.jpg
600,PBSA,PT Paramita Bangun Sarana Tbk,https://s3.goapi.id/logo/PBSA.jpg
601,PCAR,PT Prima Cakrawala Abadi Tbk,https://s3.goapi.id/logo/PCAR.jpg
602,PDES,Destinasi Tirta Nusantara Tbk,https://s3.goapi.id/logo/PDES.jpg
603,PDPP,PT Primadaya Plastisindo Tbk,https://s3.goapi.id/logo/PDPP.jpg
604,PEGE,PT Panca Global Kapital Tbk.,https://s3.goapi.id/logo/PEGE.jpg
605,PEHA,PT Phapros Tbk,https://s3.goapi.id/logo/PEHA.jpg
606,PEVE,PT Penta Valent Tbk,https://s3.goapi.id/logo/PEVE.jpg
607,PGAS,PT Perusahaan Gas Negara Tbk.,https://s3.goapi.id/logo/PGAS.jpg
608,PGEO,PT Pertamina Geothermal Energy Tbk,https://s3.goapi.id/logo/PGEO.jpg
609,PGJO,PT Tourindo Guide Indonesia Tbk.,https://s3.goapi.id/logo/PGJO.jpg
610,PGLI,Pembangunan Graha Lestari Tbk,https://s3.goapi.id/logo/PGLI.jpg
611,PGUN,PT Pradiksi Gunatama Tbk,https://s3.goapi.id/logo/PGUN.jpg
612,PICO,Pelangi Indah Canindo Tbk,https://s3.goapi.id/logo/PICO.jpg
613,PJAA,Pembangunan Jaya Ancol Tbk,https://s3.goapi.id/logo/PJAA.jpg
614,PKPK,Perdana Karya Perkasa Tbk,https://s3.goapi.id/logo/PKPK.jpg
615,PLAN,PT Planet Properindo Jaya Tbk,https://s3.goapi.id/logo/PLAN.jpg
616,PLAS,Polaris Investama Tbk,https://s3.goapi.id/logo/PLAS.jpg
617,PLIN,Plaza Indonesia Realty Tbk,https://s3.goapi.id/logo/PLIN.jpg
618,PMJS,PT Putra Mandiri Jembar Tbk,https://s3.goapi.id/logo/PMJS.jpg
619,PMMP,PT Panca Mitra Multiperdana Tbk.,https://s3.goapi.id/logo/PMMP.jpg
620,PNBN,Bank Pan Indonesia Tbk,https://s3.goapi.id/logo/PNBN.jpg
621,PNBS,PT Bank Panin Dubai Syariah Tbk.,https://s3.goapi.id/logo/PNBS.jpg
622,PNGO,PT Pinago Utama Tbk,https://s3.goapi.id/logo/PNGO.jpg
623,PNIN,Paninvest Tbk,https://s3.goapi.id/logo/PNIN.jpg
624,PNLF,Panin Financial Tbk,https://s3.goapi.id/logo/PNLF.jpg
625,PNSE,Pudjiadi & Sons Tbk,https://s3.goapi.id/logo/PNSE.jpg
626,POLA,PT Pool Advista Finance Tbk.,https://s3.goapi.id/logo/POLA.jpg
627,POLI,PT Pollux Hotels Group Tbk,https://s3.goapi.id/logo/POLI.jpg
628,POLL,PT Pollux Properties Indonesia Tbk.,https://s3.goapi.id/logo/POLL.jpg
629,POLU,PT Golden Flower Tbk.,https://s3.goapi.id/logo/POLU.jpg
630,POLY,Asia Pacific Fibers Tbk,https://s3.goapi.id/logo/POLY.jpg
631,POOL,Pool Advista Indonesia Tbk,https://s3.goapi.id/logo/POOL.jpg
632,PORT,PT Nusantara Pelabuhan Handal Tbk.,https://s3.goapi.id/logo/PORT.jpg
633,POSA,PT Bliss Properti Indonesia Tbk.,https://s3.goapi.id/logo/POSA.jpg
634,POWR,PT Cikarang Listrindo Tbk.,https://s3.goapi.id/logo/POWR.jpg
635,PPGL,PT Prima Globalindo Logistik Tbk.,https://s3.goapi.id/logo/PPGL.jpg
636,PPRE,PT PP Presisi Tbk.,https://s3.goapi.id/logo/PPRE.jpg
637,PPRO,PT PP Properti Tbk.,https://s3.goapi.id/logo/PPRO.jpg
638,PRAS,Prima Alloy Steel Universal Tbk,https://s3.goapi.id/logo/PRAS.jpg
639,PRAY,PT Famon Awal Bros Sedaya Tbk,https://s3.goapi.id/logo/PRAY.jpg
640,PRDA,PT Prodia Widyahusada Tbk.,https://s3.goapi.id/logo/PRDA.jpg
641,PRIM,PT Royal Prima Tbk.,https://s3.goapi.id/logo/PRIM.jpg
642,PSAB,J RESOURCES ASIA PASIFIK Tbk,https://s3.goapi.id/logo/PSAB.jpg
643,PSDN,Prasidha Aneka Niaga Tbk,https://s3.goapi.id/logo/PSDN.jpg
644,PSGO,PT Palma Serasih Tbk.,https://s3.goapi.id/logo/PSGO.jpg
645,PSKT,PT Red Planet Indonesia Tbk,https://s3.goapi.id/logo/PSKT.jpg
646,PSSI,PT Pelita Samudera Shipping Tbk,https://s3.goapi.id/logo/PSSI.jpg
647,PTBA,Bukit Asam Tbk,https://s3.goapi.id/logo/PTBA.jpg
648,PTDU,PT Djasa Ubersakti Tbk,https://s3.goapi.id/logo/PTDU.jpg
649,PTIS,Indo Straits Tbk,https://s3.goapi.id/logo/PTIS.jpg
650,PTMP,PT Mitra Pack Tbk.,https://s3.goapi.id/logo/PTMP.jpg
651,PTPP,PP (Persero) Tbk,https://s3.goapi.id/logo/PTPP.jpg
652,PTPW,PT Pratama Widya Tbk.,https://s3.goapi.id/logo/PTPW.jpg
653,PTRO,Petrosea Tbk,https://s3.goapi.id/logo/PTRO.jpg
654,PTSN,Sat Nusapersada Tbk,https://s3.goapi.id/logo/PTSN.jpg
655,PTSP,Pioneerindo Gourmet International Tbk,https://s3.goapi.id/logo/PTSP.jpg
656,PUDP,Pudjiadi Prestige Tbk,https://s3.goapi.id/logo/PUDP.jpg
657,PURA,PT Putra Rajawali Kencana Tbk.,https://s3.goapi.id/logo/PURA.jpg
658,PURE,PT Trinitan Metals and Minerals Tbk,https://s3.goapi.id/logo/PURE.jpg
659,PURI,PT Puri Global Sukses Tbk,https://s3.goapi.id/logo/PURI.jpg
660,PWON,Pakuwon Jati Tbk,https://s3.goapi.id/logo/PWON.jpg
661,PYFA,Pyridam Farma Tbk,https://s3.goapi.id/logo/PYFA.jpg
662,PZZA,PT Sarimelati Kencana Tbk.,https://s3.goapi.id/logo/PZZA.jpg
663,RAFI,PT Sari Kreasi Boga Tbk,https://s3.goapi.id/logo/RAFI.jpg
664,RAJA,Rukun Raharja Tbk,https://s3.goapi.id/logo/RAJA.jpg
665,RALS,Ramayana Lestari Sentosa Tbk,https://s3.goapi.id/logo/RALS.jpg
666,RANC,Supra Boga Lestari Tbk,https://s3.goapi.id/logo/RANC.jpg
667,RBMS,Ristia Bintang Mahkotasejati Tbk,https://s3.goapi.id/logo/RBMS.jpg
668,RCCC,PT Utama Radar Cahaya Tbk,https://s3.goapi.id/logo/RCCC.jpg
669,RDTX,Roda Vivatex Tbk,https://s3.goapi.id/logo/RDTX.jpg
670,REAL,PT Repower Asia Indonesia Tbk.,https://s3.goapi.id/logo/REAL.jpg
671,RELI,Reliance Sekuritas Indonesia Tbk,https://s3.goapi.id/logo/RELI.jpg
672,RICY,Ricky Putra Globalindo Tbk,https://s3.goapi.id/logo/RICY.jpg
673,RIGS,Rig Tenders Tbk,https://s3.goapi.id/logo/RIGS.jpg
674,RIMO,PT Rimo International Lestari Tbk.,https://s3.goapi.id/logo/RIMO.jpg
675,RISE,PT Jaya Sukses Makmur Sentosa Tbk.,https://s3.goapi.id/logo/RISE.jpg
676,RMBA,Bentoel International Investama Tbk,https://s3.goapi.id/logo/RMBA.jpg
677,RMKE,PT RMK Energy Tbk,https://s3.goapi.id/logo/RMKE.jpg
678,ROCK,PT Rockfields Properti Indonesia Tbk.,https://s3.goapi.id/logo/ROCK.jpg
679,RODA,Pikko Land Development Tbk,https://s3.goapi.id/logo/RODA.jpg
680,RONY,PT Aesler Grup Internasional Tbk,https://s3.goapi.id/logo/RONY.jpg
681,ROTI,PT Nippon Indosari Corpindo Tbk,https://s3.goapi.id/logo/ROTI.jpg
682,RSGK,PT Kedoya Adyaraya Tbk,https://s3.goapi.id/logo/RSGK.jpg
683,RUIS,Radiant Utama Interinsco Tbk,https://s3.goapi.id/logo/RUIS.jpg
684,RUNS,PT Global Sukses Solusi Tbk,https://s3.goapi.id/logo/RUNS.jpg
685,SAFE,Steady Safe Tbk,https://s3.goapi.id/logo/SAFE.jpg
686,SAGE,PT Saptausaha Gemilangindah Tbk,https://s3.goapi.id/logo/SAGE.jpg
687,SAME,Sarana Meditama Metropolitan Tbk,https://s3.goapi.id/logo/SAME.jpg
688,SAMF,PT Saraswanti Anugerah Makmur Tbk.,https://s3.goapi.id/logo/SAMF.jpg
689,SAPX,PT Satria Antaran Prima Tbk.,https://s3.goapi.id/logo/SAPX.jpg
690,SATU,PT Kota Satu Properti Tbk.,https://s3.goapi.id/logo/SATU.jpg
691,SBAT,PT Sejahtera Bintang Abadi Textile Tbk.,https://s3.goapi.id/logo/SBAT.jpg
692,SBMA,PT Surya Biru Murni Acetylene Tbk,https://s3.goapi.id/logo/SBMA.jpg
693,SCBD,Danayasa Arthatama Tbk,https://s3.goapi.id/logo/SCBD.jpg
694,SCCO,PT Supreme Cable Manufacturing & Commerce Tbk,https://s3.goapi.id/logo/SCCO.jpg
695,SCMA,Surya Citra Media Tbk,https://s3.goapi.id/logo/SCMA.jpg
696,SCNP,PT Selaras Citra Nusantara Perkasa Tbk,https://s3.goapi.id/logo/SCNP.jpg
697,SCPI,PT Organon Pharma Indonesia Tbk,https://s3.goapi.id/logo/SCPI.jpg
698,SDMU,Sidomulyo Selaras Tbk,https://s3.goapi.id/logo/SDMU.jpg
699,SDPC,Millennium Pharmacon International Tbk,https://s3.goapi.id/logo/SDPC.jpg
700,SDRA,PT Bank Woori Saudara Indonesia 1906 Tbk,https://s3.goapi.id/logo/SDRA.jpg
701,SEMA,PT Semacom Integrated Tbk,https://s3.goapi.id/logo/SEMA.jpg
702,SFAN,PT Surya Fajar Capital Tbk,https://s3.goapi.id/logo/SFAN.jpg
703,SGER,PT Sumber Global Energy Tbk.,https://s3.goapi.id/logo/SGER.jpg
704,SGRO,PT Sampoerna Agro Tbk,https://s3.goapi.id/logo/SGRO.jpg
705,SHID,Hotel Sahid Jaya Tbk,https://s3.goapi.id/logo/SHID.jpg
706,SHIP,PT Sillo Maritime Perdana Tbk,https://s3.goapi.id/logo/SHIP.jpg
707,SIAP,Sekawan Intipratama Tbk,https://s3.goapi.id/logo/SIAP.jpg
708,SICO,PT Sigma Energy Compressindo Tbk,https://s3.goapi.id/logo/SICO.jpg
709,SIDO,PT Industri Jamu Dan Farmasi Sido Muncul Tbk,https://s3.goapi.id/logo/SIDO.jpg
710,SILO,PT Siloam International Hospitals Tbk.,https://s3.goapi.id/logo/SILO.jpg
711,SIMA,Siwani Makmur Tbk,https://s3.goapi.id/logo/SIMA.jpg
712,SIMM,PT Surya Intrindo Makmur Tbk,https://s3.goapi.id/logo/SIMM.jpg
713,SIMP,Salim Ivomas Pratama Tbk,https://s3.goapi.id/logo/SIMP.jpg
714,SINI,PT Singaraja Putra Tbk.,https://s3.goapi.id/logo/SINI.jpg
715,SIPD,PT Sreeya Sewu Indonesia Tbk,https://s3.goapi.id/logo/SIPD.jpg
716,SKBM,Sekar Bumi Tbk,https://s3.goapi.id/logo/SKBM.jpg
717,SKLT,Sekar Laut Tbk,https://s3.goapi.id/logo/SKLT.jpg
718,SKRN,PT Superkrane Mitra Utama Tbk,https://s3.goapi.id/logo/SKRN.jpg
719,SKYB,PT Northcliff Citranusa Indonesia Tbk.,https://s3.goapi.id/logo/SKYB.jpg
720,SLIS,PT Gaya Abadi Sempurna Tbk,https://s3.goapi.id/logo/SLIS.jpg
721,SMAR,PT Sinar Mas Agro Resources and Technology Tbk,https://s3.goapi.id/logo/SMAR.jpg
722,SMBR,PT Semen Baturaja (Persero) Tbk,https://s3.goapi.id/logo/SMBR.jpg
723,SMCB,PT Solusi Bangun Indonesia Tbk,https://s3.goapi.id/logo/SMCB.jpg
724,SMDM,Suryamas Dutamakmur Tbk,https://s3.goapi.id/logo/SMDM.jpg
725,SMDR,Samudera Indonesia Tbk,https://s3.goapi.id/logo/SMDR.jpg
726,SMGR,Semen Indonesia (Persero) Tbk,https://s3.goapi.id/logo/SMGR.jpg
727,SMKL,PT Satyamitra Kemas Lestari Tbk,https://s3.goapi.id/logo/SMKL.jpg
728,SMKM,PT Sumber Mas Konstruksi Tbk,https://s3.goapi.id/logo/SMKM.jpg
729,SMMA,PT Sinar Mas Multiartha Tbk,https://s3.goapi.id/logo/SMMA.jpg
730,SMMT,GOLDEN EAGLE ENERGY Tbk,https://s3.goapi.id/logo/SMMT.jpg
731,SMRA,PT Summarecon Agung Tbk,https://s3.goapi.id/logo/SMRA.jpg
732,SMRU,SMR Utama Tbk,https://s3.goapi.id/logo/SMRU.jpg
733,SMSM,Selamat Sempurna Tbk,https://s3.goapi.id/logo/SMSM.jpg
734,SNLK,PT Sunter Lakeside Hotel Tbk.,https://s3.goapi.id/logo/SNLK.jpg
735,SOCI,PT Soechi Lines Tbk. ,https://s3.goapi.id/logo/SOCI.jpg
736,SOFA,PT Boston Furniture Industries Tbk..,https://s3.goapi.id/logo/SOFA.jpg
737,SOHO,PT Soho Global Health Tbk,https://s3.goapi.id/logo/SOHO.jpg
738,SONA,Sona Topas Tourism Industry Tbk,https://s3.goapi.id/logo/SONA.jpg
739,SOSS,PT Shield On Service Tbk.,https://s3.goapi.id/logo/SOSS.jpg
740,SOTS,PT Satria Mega Kencana Tbk.,https://s3.goapi.id/logo/SOTS.jpg
741,SOUL,PT Mitra Tirta Buwana Tbk,https://s3.goapi.id/logo/SOUL.jpg
742,SPMA,Suparma Tbk,https://s3.goapi.id/logo/SPMA.jpg
743,SPOT,PT Sofyan Hotels Tbk,https://s3.goapi.id/logo/SPOT.jpg
744,SPTO,PT Surya Pertiwi Tbk,https://s3.goapi.id/logo/SPTO.jpg
745,SQMI,Wilton Makmur Indonesia Tbk,https://s3.goapi.id/logo/SQMI.jpg
746,SRAJ,Sejahteraraya Anugrahjaya Tbk,https://s3.goapi.id/logo/SRAJ.jpg
747,SRIL,PT Sri Rejeki Isman Tbk,https://s3.goapi.id/logo/SRIL.jpg
748,SRSN,Indo Acidatama Tbk,https://s3.goapi.id/logo/SRSN.jpg
749,SRTG,PT Saratoga Investama Sedaya Tbk.,https://s3.goapi.id/logo/SRTG.jpg
750,SSIA,PT Surya Semesta Internusa Tbk,https://s3.goapi.id/logo/SSIA.jpg
751,SSMS,PT Sawit Sumbermas Sarana Tbk. ,https://s3.goapi.id/logo/SSMS.jpg
752,SSTM,Sunson Textile Manufacturer Tbk,https://s3.goapi.id/logo/SSTM.jpg
753,STAA,PT Sumber Tani Agung Resources Tbk,https://s3.goapi.id/logo/STAA.jpg
754,STAR,PT Buana Artha Anugerah Tbk.,https://s3.goapi.id/logo/STAR.jpg
755,STTP,PT Siantar Top Tbk,https://s3.goapi.id/logo/STTP.jpg
756,SUDI,Surya Dumai Industri Tbk,https://s3.goapi.id/logo/SUDI.jpg
757,SUGI,Sugih Energy Tbk,https://s3.goapi.id/logo/SUGI.jpg
758,SULI,PT SLJ Global Tbk,https://s3.goapi.id/logo/SULI.jpg
759,SUNI,PT Sunindo Pratama Tbk,https://s3.goapi.id/logo/SUNI.jpg
760,SUPR,Solusi Tunas Pratama Tbk,https://s3.goapi.id/logo/SUPR.jpg
761,SURE,PT Super Energy Tbk.,https://s3.goapi.id/logo/SURE.jpg
762,SWAT,PT Sriwahana Adityakarta Tbk.,https://s3.goapi.id/logo/SWAT.jpg
763,SWID,PT Saraswanti Indoland Development Tbk,https://s3.goapi.id/logo/SWID.jpg
764,TALF,PT Tunas Alfin Tbk,https://s3.goapi.id/logo/TALF.jpg
765,TAMA,PT Lancartama Sejati Tbk.,https://s3.goapi.id/logo/TAMA.jpg
766,TAMU,PT Pelayaran Tamarin Samudra Tbk.,https://s3.goapi.id/logo/TAMU.jpg
767,TAPG,PT Triputra Agro Persada Tbk.,https://s3.goapi.id/logo/TAPG.jpg
768,TARA,PT Agung Semesta Sejahtera Tbk,https://s3.goapi.id/logo/TARA.jpg
769,TAXI,Express Transindo Utama Tbk,https://s3.goapi.id/logo/TAXI.jpg
770,TAYS,PT Jaya Swarasa Agung Tbk,https://s3.goapi.id/logo/TAYS.jpg
771,TBIG,PT Tower Bersama Infrastructure Tbk,https://s3.goapi.id/logo/TBIG.jpg
772,TBLA,Tunas Baru Lampung Tbk,https://s3.goapi.id/logo/TBLA.jpg
773,TBMS,Tembaga Mulia Semanan Tbk,https://s3.goapi.id/logo/TBMS.jpg
774,TCID,Mandom Indonesia Tbk,https://s3.goapi.id/logo/TCID.jpg
775,TCPI,PT Transcoal Pacific Tbk.,https://s3.goapi.id/logo/TCPI.jpg
776,TDPM,PT Tridomain Performance Materials Tbk.,https://s3.goapi.id/logo/TDPM.jpg
777,TEBE,PT Dana Brata Luhur Tbk.,https://s3.goapi.id/logo/TEBE.jpg
778,TECH,PT Indosterling Technomedia Tbk,https://s3.goapi.id/logo/TECH.jpg
779,TELE,PT Tiphone Mobile Indonesia Tbk.,https://s3.goapi.id/logo/TELE.jpg
780,TFAS,PT Telefast Indonesia Tbk.,https://s3.goapi.id/logo/TFAS.jpg
781,TFCO,Tifico Fiber Indonesia Tbk,https://s3.goapi.id/logo/TFCO.jpg
782,TGKA,Tigaraksa Satria Tbk,https://s3.goapi.id/logo/TGKA.jpg
783,TGRA,PT Terregra Asia Energy,https://s3.goapi.id/logo/TGRA.jpg
784,TIFA,KDB Tifa Finance Tbk,https://s3.goapi.id/logo/TIFA.jpg
785,TINS,PT Timah Tbk. ,https://s3.goapi.id/logo/TINS.jpg
786,TIRA,Tira Austenite Tbk,https://s3.goapi.id/logo/TIRA.jpg
787,TIRT,Tirta Mahakam Resources Tbk,https://s3.goapi.id/logo/TIRT.jpg
788,TKIM,Pabrik Kertas Tjiwi Kimia Tbk,https://s3.goapi.id/logo/TKIM.jpg
789,TLDN,PT Teladan Prima Agro Tbk,https://s3.goapi.id/logo/TLDN.jpg
790,TLKM,PT Telkom Indonesia (Persero) Tbk,https://s3.goapi.id/logo/TLKM.jpg
791,TMAS,PT Temas Tbk.,https://s3.goapi.id/logo/TMAS.jpg
792,TMPO,Tempo Inti Media Tbk,https://s3.goapi.id/logo/TMPO.jpg
793,TNCA,PT Trimuda Nuansa Citra Tbk.,https://s3.goapi.id/logo/TNCA.jpg
794,TOBA,PT TBS Energi Utama Tbk,https://s3.goapi.id/logo/TOBA.jpg
795,TOOL,PT Rohartindo Nusantara Luas Tbk,https://s3.goapi.id/logo/TOOL.jpg
796,TOPS,PT Totalindo Eka Persada Tbk.,https://s3.goapi.id/logo/TOPS.jpg
797,TOTL,Total Bangun Persada Tbk,https://s3.goapi.id/logo/TOTL.jpg
798,TOTO,Surya Toto Indonesia Tbk,https://s3.goapi.id/logo/TOTO.jpg
799,TOWR,Sarana Menara Nusantara Tbk,https://s3.goapi.id/logo/TOWR.jpg
800,TOYS,PT Sunindo Adipersada Tbk.,https://s3.goapi.id/logo/TOYS.jpg
801,TPEN,PT Texmaco Perkasa Engineering Tbk.,https://s3.goapi.id/logo/TPEN.jpg
802,TPIA,PT Chandra Asri Petrochemical Tbk,https://s3.goapi.id/logo/TPIA.jpg
803,TPMA,Trans Power Marine Tbk,https://s3.goapi.id/logo/TPMA.jpg
804,TRAM,Trada Alam Minera Tbk.,https://s3.goapi.id/logo/TRAM.jpg
805,TRGU,PT Cerestar Indonesia Tbk,https://s3.goapi.id/logo/TRGU.jpg
806,TRIL,Triwira Insanlestari Tbk,https://s3.goapi.id/logo/TRIL.jpg
807,TRIM,PT Trimegah Sekuritas Indonesia Tbk,https://s3.goapi.id/logo/TRIM.jpg
808,TRIN,PT Perintis Triniti Properti Tbk,https://s3.goapi.id/logo/TRIN.jpg
809,TRIO,Trikomsel Oke Tbk,https://s3.goapi.id/logo/TRIO.jpg
810,TRIS,Trisula International Tbk,https://s3.goapi.id/logo/TRIS.jpg
811,TRJA,PT Transkon Jaya Tbk.,https://s3.goapi.id/logo/TRJA.jpg
812,TRON,PT Teknologi Karya Digital Nusa Tbk.,https://s3.goapi.id/logo/TRON.jpg
813,TRST,Trias Sentosa Tbk,https://s3.goapi.id/logo/TRST.jpg
814,TRUE,PT Triniti Dinamik Tbk,https://s3.goapi.id/logo/TRUE.jpg
815,TRUK,PT Guna Timur Raya Tbk.,https://s3.goapi.id/logo/TRUK.jpg
816,TRUS,Trust Finance Indonesia Tbk,https://s3.goapi.id/logo/TRUS.jpg
817,TSPC,Tempo Scan Pacific Tbk,https://s3.goapi.id/logo/TSPC.jpg
818,TUGU,PT Asuransi Tugu Pratama Indonesia Tbk,https://s3.goapi.id/logo/TUGU.jpg
819,TURI,Tunas Ridean Tbk,https://s3.goapi.id/logo/TURI.jpg
820,UANG,PT Pakuan Tbk,https://s3.goapi.id/logo/UANG.jpg
821,UCID,PT Uni-Charm Indonesia Tbk.,https://s3.goapi.id/logo/UCID.jpg
822,UFOE,PT Damai Sejahtera Abadi Tbk,https://s3.goapi.id/logo/UFOE.jpg
823,ULTJ,Ultra Jaya Milk Industry Tbk,https://s3.goapi.id/logo/ULTJ.jpg
824,UNIC,Unggul Indah Cahaya Tbk,https://s3.goapi.id/logo/UNIC.jpg
825,UNIQ,PT Ulima Nitra Tbk,https://s3.goapi.id/logo/UNIQ.jpg
826,UNIT,Nusantara Inti Corpora Tbk,https://s3.goapi.id/logo/UNIT.jpg
827,UNSP,Bakrie Sumatera Plantations Tbk,https://s3.goapi.id/logo/UNSP.jpg
828,UNTR,United Tractors Tbk,https://s3.goapi.id/logo/UNTR.jpg
829,UNVR,Unilever Indonesia Tbk,https://s3.goapi.id/logo/UNVR.jpg
830,URBN,PT Urban Jakarta Propertindo Tbk.,https://s3.goapi.id/logo/URBN.jpg
831,UVCR,PT Trimegah Karya Pratama Tbk.,https://s3.goapi.id/logo/UVCR.jpg
832,VAST,PT Vastland Indonesia Tbk,https://s3.goapi.id/logo/VAST.jpg
833,VICI,PT Victoria Care Indonesia Tbk,https://s3.goapi.id/logo/VICI.jpg
834,VICO,PT Victoria Investama Tbk.,https://s3.goapi.id/logo/VICO.jpg
835,VINS,PT Victoria Insurance Tbk.,https://s3.goapi.id/logo/VINS.jpg
836,VIVA,PT Visi Media Asia Tbk,https://s3.goapi.id/logo/VIVA.jpg
837,VOKS,Voksel Electric Tbk,https://s3.goapi.id/logo/VOKS.jpg
838,VRNA,Verena Multi Finance Tbk,https://s3.goapi.id/logo/VRNA.jpg
839,VTNY,PT Venteny Fortuna International Tbk,https://s3.goapi.id/logo/VTNY.jpg
840,WAPO,Wahana Pronatural Tbk,https://s3.goapi.id/logo/WAPO.jpg
841,WEGE,PT Wijaya Karya Bangunan Gedung Tbk.,https://s3.goapi.id/logo/WEGE.jpg
842,WEHA,PT WEHA Transportasi Indonesia Tbk,https://s3.goapi.id/logo/WEHA.jpg
843,WGSH,PT Wira Global Solusi Tbk,https://s3.goapi.id/logo/WGSH.jpg
844,WICO,Wicaksana Overseas International Tbk,https://s3.goapi.id/logo/WICO.jpg
845,WIFI,PT Solusi Sinergi Digital Tbk,https://s3.goapi.id/logo/WIFI.jpg
846,WIIM,Wismilak Inti Makmur Tbk,https://s3.goapi.id/logo/WIIM.jpg
847,WIKA,PT Wijaya Karya (Persero) Tbk,https://s3.goapi.id/logo/WIKA.jpg
848,WINE,PT Hatten Bali Tbk,https://s3.goapi.id/logo/WINE.jpg
849,WINR,PT Winner Nusantara Jaya Tbk,https://s3.goapi.id/logo/WINR.jpg
850,WINS,Wintermar Offshore Marine Tbk,https://s3.goapi.id/logo/WINS.jpg
851,WIRG,PT WIR ASIA Tbk,https://s3.goapi.id/logo/WIRG.jpg
852,WMPP,PT Widodo Makmur Perkasa Tbk,https://s3.goapi.id/logo/WMPP.jpg
853,WMUU,PT Widodo Makmur Unggas Tbk,https://s3.goapi.id/logo/WMUU.jpg
854,WOMF,PT Wahana Ottomitra Multiartha Tbk,https://s3.goapi.id/logo/WOMF.jpg
855,WOOD,PT Integra Indocabinet Tbk,https://s3.goapi.id/logo/WOOD.jpg
856,WOWS,PT Ginting Jaya Energi Tbk,https://s3.goapi.id/logo/WOWS.jpg
857,WSBP,PT Waskita Beton Precast Tbk.,https://s3.goapi.id/logo/WSBP.jpg
858,WSKT,PT Waskita Karya (Persero) Tbk,https://s3.goapi.id/logo/WSKT.jpg
859,WTON,Wijaya Karya Beton,https://s3.goapi.id/logo/WTON.jpg
860,YELO,PT Yelooo Integra Datanet Tbk.,https://s3.goapi.id/logo/YELO.jpg
861,YPAS,Yanaprima Hastapersada Tbk,https://s3.goapi.id/logo/YPAS.jpg
862,YULE,Yulie Sekuritas Indonesia Tbk,https://s3.goapi.id/logo/YULE.jpg
863,ZADI,PT Asuransi Adira Dinamika Tbk,https://s3.goapi.id/logo/ZADI.jpg
864,ZATA,PT Bersama Zatta Jaya Tbk,https://s3.goapi.id/logo/ZATA.jpg
865,ZBRA,PT Dosni Roha Indonesia Tbk,https://s3.goapi.id/logo/ZBRA.jpg
866,ZINC,PT Kapuas Prima Coal Tbk,https://s3.goapi.id/logo/ZINC.jpg
867,ZONE,PT Mega Perintis Tbk.,https://s3.goapi.id/logo/ZONE.jpg
868,ZYRX,PT Zyrexindo Mandiri Buana Tbk,https://s3.goapi.id/logo/ZYRX.jpg
